#gene_id	gene_symbol	rank	score	hpo_implicated	hpo_description_implicated	phenotype_specificity
778	CACNA1F	4168	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
6795	AURKC	4169	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
147007	TMEM199	4170	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
55851	PSENEN	4171	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
203286	ANKS6	4172	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
26525	IL36RN	4173	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
220074	LRTOMT	4174	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
123041	SLC24A4	4175	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
7306	TYRP1	4176	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
5002	SLC22A18	4177	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
8111	GPR68	4178	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
1474	CST6	4179	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
1841	DTYMK	4180	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
30062	RAX	4181	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
58524	DMRT3	4183	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
6845	VAMP7	4183	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
26130	GAPVD1	4195	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
9863	MAGI2	4195	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
4643	MYO1E	4195	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
5800	PTPRO	4195	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
9688	NUP93	4195	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
23279	NUP160	4195	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
54443	ANLN	4195	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
83478	ARHGAP24	4195	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
23607	CD2AP	4195	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
54885	TBC1D8B	4195	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
23165	NUP205	4195	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
51479	ANKFY1	4195	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
54938	SARS2	4196	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
3229	HOXC13	4197	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
6117	RPA1	4198	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
121391	KRT74	4199	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
9692	PRORP	4200	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
7222	TRPC3	4201	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
7367	UGT2B17	4202	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
57128	LYRM4	4203	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
3938	LCT	4204	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
3860	KRT13	4205	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
90411	MCFD2	4208	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
2266	FGG	4208	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
2244	FGB	4208	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
101101692	HELLPAR	4210	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
4179	CD46	4210	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
721	C4B	4211	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
1427	CRYGS	4212	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
57379	AICDA	4213	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
50619	DEF6	4214	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
146167	SLC38A8	4215	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
6915	TBXA2R	4216	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
84515	MCM8	4217	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
402381	SOHLH1	4218	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
124872	B4GALNT2	4219	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
55065	SLC52A1	4220	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
4609	MYC	4221	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
91851	CHRDL1	4222	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
7424	VEGFC	4223	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
1646	AKR1C2	4224	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
1825	DSC3	4225	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
57817	HAMP	4226	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
1687	GSDME	4227	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
2678	GGT1	4228	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
51134	CEP83	4229	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
5770	PTPN1	4230	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
246213	SLC17A8	4231	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
847	CAT	4232	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
4351	MPI	4233	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
3047	HBG1	4234	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
3291	HSD11B2	4235	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
2145	EZH1	4236	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
7075	TIE1	4237	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
5519	PPP2R1B	4238	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
63915	BLOC1S5	4239	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
4009	LMX1A	4240	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
83552	MFRP	4241	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
286077	FAM83H	4242	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
2275	FHL3	4243	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
11222	MRPL3	4244	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
147183	KRT25	4245	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
55806	HR	4246	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
7503	XIST	4247	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
718	C3	4248	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
931	MS4A1	4251	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
8742	TNFSF12	4251	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
975	CD81	4251	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
7189	TRAF6	4252	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
587	BCAT2	4253	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
125170	MIEF2	4254	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
258	AMBN	4255	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
2264	FGFR4	4259	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
55270	NUDT15	4259	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
22900	CARD8	4259	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
152926	PPM1K	4259	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
5358	PLS3	4260	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
4194	MDM4	4261	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
9622	KLK4	4262	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
29914	UBIAD1	4263	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
31	ACACA	4264	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
120766137	HRURF	4265	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
283652	SLC24A5	4266	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
8364	H4C3	4267	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
22941	SHANK2	4268	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
1138	CHRNA5	4269	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
84343	HPS3	4270	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
147495	APCDD1	4271	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
2978	GUCA1A	4272	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
50833	TAS2R16	4284	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
54977	SLC25A38	4284	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
10747	MASP2	4284	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
285498	RNF212	4284	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
463	ZFHX3	4284	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
6097	RORC	4284	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
8379	MAD1L1	4284	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
4601	MXI1	4284	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
1316	KLF6	4284	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
29071	C1GALT1C1	4284	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
79816	TLE6	4284	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
10062	NR1H3	4284	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
174	AFP	4287	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
7783	ZP2	4287	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
4175	MCM6	4287	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
4646	MYO6	4288	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
3792	KEL	4293	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
286410	ATP11C	4293	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
9429	ABCG2	4293	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
81027	TUBB1	4293	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
388588	SMIM1	4293	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
50615	IL21R	4294	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
3937	LCP2	4295	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
151516	ASPRV1	4296	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
4437	MSH3	4297	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
1548	CYP2A6	4298	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
8287	USP9Y	4299	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
865	CBFB	4302	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
6455	SH3GL1	4302	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
4026	LPP	4302	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
286262	TPRN	4303	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
23262	PPIP5K2	4304	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
1041	CDSN	4305	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
11093	ADAMTS13	4306	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
8328	GFI1B	4307	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
154	ADRB2	4308	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
1056	CEL	4309	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
90167	FRMD7	4310	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
3891	KRT85	4311	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
844	CASQ1	4312	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
112802	KRT71	4313	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
6891	TAP2	4316	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
6890	TAP1	4316	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
6892	TAPBP	4316	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
23676	SMPX	4317	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
9630	GNA14	4318	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
51163	DBR1	4319	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
9479	MAPK8IP1	4323	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
10644	IGF2BP2	4323	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
56729	RETN	4323	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
169026	SLC30A8	4323	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
254394	MCM9	4324	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
2202	EFEMP1	4325	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
54822	TRPM7	4326	0.03	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
7037	TFRC	4327	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
25790	CFAP45	4328	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
79983	POF1B	4329	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
783	CACNB2	4331	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
89	ACTN3	4331	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
57592	ZNF687	4332	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
9103	FCGR2C	4333	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
5146	PDE6C	4334	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
64711	HS3ST6	4335	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
6742	SSBP1	4336	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
5442	POLRMT	4337	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
84957	RELT	4338	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
7512	XPNPEP2	4339	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
3547	IGSF1	4340	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
1261	CNGA3	4341	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
1420	CRYGC	4342	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
117531	TMC1	4343	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
10519	CIB1	4344	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
25913	POT1	4345	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
2160	F11	4346	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
8237	USP11	4347	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
5019	OXCT1	4351	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
1066	CES1	4351	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
1730	DIAPH2	4351	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
5241	PGR	4351	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
286676	ILDR1	4352	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
6999	TDO2	4353	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
285	ANGPT2	4354	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
939	CD27	4355	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
388552	BLOC1S3	4356	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
1369	CPN1	4359	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
7494	XBP1	4359	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
3045	HBD	4359	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
9071	CLDN10	4360	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
717	C2	4363	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
735	C9	4363	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
5729	PTGDR	4363	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
255101	CFAP65	4364	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
763	CA5A	4365	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
26509	MYOF	4366	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
10008	KCNE3	4367	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
55596	ZCCHC8	4368	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
146845	CFAP52	4369	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
144811	LACC1	4370	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
8471	IRS4	4371	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
55213	RCBTB1	4372	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
152816	ODAPH	4375	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
401138	AMTN	4375	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
93650	ACP4	4375	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
6144	RPL21	4376	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
5321	PLA2G4A	4380	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
3659	IRF1	4380	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
27032	ATP2C1	4380	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
1326	MAP3K8	4380	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
11022	TDRKH	4381	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
220202	ATOH7	4382	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
85007	PHYKPL	4383	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
23562	CLDN14	4384	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
30817	ADGRE2	4385	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
144406	CFAP251	4386	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
374462	PTPRQ	4387	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
54714	CNGB3	4389	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
169522	KCNV2	4389	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
284	ANGPT1	4390	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
11311	VPS45	4391	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
10750	GRAP	4392	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
8556	CDC14A	4393	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
79574	EPS8L3	4396	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
6635	SNRPE	4396	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
2250	FGF5	4396	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
200576	PIKFYVE	4397	0.02	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
